Record Length,1.024000e+03,,          0.00000, -41.78970,
Sample Interval,4.932134e+00,,          4.93213, -38.18970,
Trigger Point,-0.000000000000e+00,,          9.86427, -44.98970,
,,,         14.79640, -66.98970,
,,,         19.72854, -66.98970,
,,,         24.66067, -66.98970,
Source,FFT,,         29.59280, -66.98970,
Vertical Units,dB,,         34.52494, -64.58970,
Vertical Scale,1.000000e+01,,         39.45707, -66.98970,
Vertical Offset,0.000000e+00,,         44.38920, -66.98970,
Horizontal Units,Hz,,         49.32134, -66.98970,
Horizontal Scale,5.050505e+02,,         54.25347, -66.98970,
Pt Fmt,Y,,         59.18561, -66.98970,
Yzero,-2.698970e+01,,         64.11774, -66.98970,
Probe Atten,1.000000e+00,,         69.04987, -66.98970,
Model Number,TBS1072B-EDU,,         73.98201, -66.98970,
Serial Number,C031464,,         78.91414, -66.98970,
Firmware Version,FV:v4.06,,         83.84628, -66.98970,
,,,88.77841, -66.98970,
,,,93.71054, -66.98970,
,,,98.64267, -61.38970,
,,,103.57480, -66.98970,
,,,108.50693, -66.98970,
,,,113.43906, -66.98970,
,,,118.37119, -66.98970,
,,,123.30332, -66.98970,
,,,128.23545, -66.98970,
,,,133.16758, -66.98970,
,,,138.09971, -66.98970,
,,,143.03184, -66.98970,
,,,147.96397, -66.98970,
,,,152.89610, -66.98970,
,,,157.82823, -64.58970,
,,,162.76036, -66.98970,
,,,167.69249, -66.98970,
,,,172.62462, -66.98970,
,,,177.55675, -66.98970,
,,,182.48888, -66.98970,
,,,187.42101, -64.58970,
,,,192.35314, -66.98970,
,,,197.28527, -66.98970,
,,,202.21740, -66.98970,
,,,207.14953, -64.58970,
,,,212.08166, -60.58970,
,,,217.01379, -66.98970,
,,,221.94592, -66.98970,
,,,226.87805, -66.98970,
,,,231.81018, -66.98970,
,,,236.74231, -66.98970,
,,,241.67444, -66.98970,
,,,246.60657, -66.98970,
,,,251.53870, -66.98970,
,,,256.47083, -66.98970,
,,,261.40296, -64.58970,
,,,266.33509, -66.98970,
,,,271.26722, -66.98970,
,,,276.19935, -66.98970,
,,,281.13148, -66.98970,
,,,286.06361, -66.98970,
,,,290.99574, -64.58970,
,,,295.92787, -64.58970,
,,,300.86000, -64.58970,
,,,305.79213, -66.98970,
,,,310.72426, -66.98970,
,,,315.65639, -66.98970,
,,,320.58852, -66.98970,
,,,325.52065, -66.98970,
,,,330.45278, -66.98970,
,,,335.38491, -66.98970,
,,,340.31704, -66.98970,
,,,345.24917, -66.98970,
,,,350.18130, -66.98970,
,,,355.11343, -66.98970,
,,,360.04556, -66.98970,
,,,364.97769, -66.98970,
,,,369.90982, -66.98970,
,,,374.84195, -66.98970,
,,,379.77408, -66.98970,
,,,384.70621, -64.58970,
,,,389.63834, -64.58970,
,,,394.57047, -64.58970,
,,,399.50260, -64.58970,
,,,404.43473, -64.58970,
,,,409.36686, -64.58970,
,,,414.29899, -61.38970,
,,,419.23112, -66.98970,
,,,424.16325, -66.98970,
,,,429.09538, -66.98970,
,,,434.02751, -66.98970,
,,,438.95964, -66.98970,
,,,443.89177, -66.98970,
,,,448.82390, -66.98970,
,,,453.75603, -66.98970,
,,,458.68816, -66.98970,
,,,463.62029, -66.98970,
,,,468.55242, -66.98970,
,,,473.48455, -66.98970,
,,,478.41668, -66.98970,
,,,483.34881, -66.98970,
,,,488.28094, -66.98970,
,,,493.21307, -66.98970,
,,,498.14520, -66.98970,
,,,503.07733, -66.98970,
,,,508.00946, -66.98970,
,,,512.94159, -64.58970,
,,,517.87372, -66.98970,
,,,522.80585, -66.98970,
,,,527.73798, -66.98970,
,,,532.67011, -66.98970,
,,,537.60224, -66.98970,
,,,542.53437, -66.98970,
,,,547.46650, -66.98970,
,,,552.39863, -66.98970,
,,,557.33076, -66.98970,
,,,562.26289, -66.98970,
,,,567.19502, -66.98970,
,,,572.12715, -66.98970,
,,,577.05928, -66.98970,
,,,581.99141, -66.98970,
,,,586.92354, -66.98970,
,,,591.85567, -66.98970,
,,,596.78780, -66.98970,
,,,601.71993, -66.98970,
,,,606.65206, -66.98970,
,,,611.58419, -64.58970,
,,,616.51632, -66.98970,
,,,621.44845, -66.98970,
,,,626.38058, -66.98970,
,,,631.31271, -66.98970,
,,,636.24484, -66.98970,
,,,641.17697, -66.98970,
,,,646.10910, -66.98970,
,,,651.04123, -66.98970,
,,,655.97336, -66.98970,
,,,660.90549, -66.98970,
,,,665.83762, -66.98970,
,,,670.76975, -66.98970,
,,,675.70188, -66.98970,
,,,680.63401, -66.98970,
,,,685.56614, -64.58970,
,,,690.49827, -66.98970,
,,,695.43040, -60.58970,
,,,700.36253, -60.58970,
,,,705.29466, -66.98970,
,,,710.22679, -66.98970,
,,,715.15892, -66.98970,
,,,720.09105, -64.58970,
,,,725.02318, -66.98970,
,,,729.95531, -66.98970,
,,,734.88744, -66.98970,
,,,739.81957, -66.98970,
,,,744.75170, -66.98970,
,,,749.68383, -66.98970,
,,,754.61596, -66.98970,
,,,759.54809, -66.98970,
,,,764.48022, -66.98970,
,,,769.41235, -66.98970,
,,,774.34448, -66.98970,
,,,779.27661, -66.98970,
,,,784.20874, -66.98970,
,,,789.14087, -64.58970,
,,,794.07300, -64.58970,
,,,799.00513, -66.98970,
,,,803.93726, -64.58970,
,,,808.86939, -64.58970,
,,,813.80152, -66.98970,
,,,818.73365, -66.98970,
,,,823.66578, -66.98970,
,,,828.59791, -66.98970,
,,,833.53004, -66.98970,
,,,838.46217, -66.98970,
,,,843.39430, -66.98970,
,,,848.32643, -66.98970,
,,,853.25856, -66.98970,
,,,858.19069, -64.58970,
,,,863.12282, -66.98970,
,,,868.05495, -66.98970,
,,,872.98708, -66.98970,
,,,877.91921, -66.98970,
,,,882.85134, -66.98970,
,,,887.78347, -66.98970,
,,,892.71560, -66.98970,
,,,897.64773, -66.98970,
,,,902.57986, -66.98970,
,,,907.51199, -66.98970,
,,,912.44412, -66.98970,
,,,917.37625, -66.98970,
,,,922.30838, -66.98970,
,,,927.24051, -66.98970,
,,,932.17264, -66.98970,
,,,937.10477, -66.98970,
,,,942.03690, -66.98970,
,,,946.96903, -66.98970,
,,,951.90116, -66.98970,
,,,956.83329, -66.98970,
,,,961.76542, -64.58970,
,,,966.69755, -64.58970,
,,,971.62968, -61.38970,
,,,976.56181, -54.98970,
,,,981.49394, -49.38970,
,,,986.42607, -35.78970,
,,,991.35820, -15.38970,
,,,996.29033, -10.98970,
,,,1001.22246, -10.98970,
,,,1006.15459, -12.18970,
,,,1011.08672, -21.78970,
,,,1016.01885, -43.38970,
,,,1020.95098, -53.38970,
,,,1025.88311, -57.38970,
,,,1030.81524, -66.98970,
,,,1035.74737, -64.58970,
,,,1040.67950, -66.98970,
,,,1045.61163, -64.58970,
,,,1050.54376, -66.98970,
,,,1055.47589, -66.98970,
,,,1060.40802, -66.98970,
,,,1065.34015, -66.98970,
,,,1070.27228, -66.98970,
,,,1075.20441, -66.98970,
,,,1080.13654, -66.98970,
,,,1085.06867, -66.98970,
,,,1090.00080, -66.98970,
,,,1094.93293, -66.98970,
,,,1099.86506, -66.98970,
,,,1104.79719, -66.98970,
,,,1109.72932, -66.98970,
,,,1114.66145, -64.58970,
,,,1119.59358, -66.98970,
,,,1124.52571, -66.98970,
,,,1129.45784, -66.98970,
,,,1134.38997, -66.98970,
,,,1139.32210, -66.98970,
,,,1144.25423, -66.98970,
,,,1149.18636, -66.98970,
,,,1154.11849, -66.98970,
,,,1159.05062, -66.98970,
,,,1163.98275, -66.98970,
,,,1168.91488, -66.98970,
,,,1173.84701, -66.98970,
,,,1178.77914, -66.98970,
,,,1183.71127, -66.98970,
,,,1188.64340, -66.98970,
,,,1193.57553, -66.98970,
,,,1198.50766, -64.58970,
,,,1203.43979, -60.58970,
,,,1208.37192, -60.58970,
,,,1213.30405, -61.38970,
,,,1218.23618, -61.38970,
,,,1223.16831, -64.58970,
,,,1228.10044, -66.98970,
,,,1233.03257, -66.98970,
,,,1237.96470, -66.98970,
,,,1242.89683, -66.98970,
,,,1247.82896, -66.98970,
,,,1252.76109, -66.98970,
,,,1257.69322, -66.98970,
,,,1262.62535, -64.58970,
,,,1267.55748, -66.98970,
,,,1272.48961, -66.98970,
,,,1277.42174, -66.98970,
,,,1282.35387, -66.98970,
,,,1287.28600, -66.98970,
,,,1292.21813, -66.98970,
,,,1297.15026, -66.98970,
,,,1302.08239, -61.38970,
,,,1307.01452, -61.38970,
,,,1311.94665, -60.58970,
,,,1316.87878, -60.58970,
,,,1321.81091, -64.58970,
,,,1326.74304, -64.58970,
,,,1331.67517, -66.98970,
,,,1336.60730, -66.98970,
,,,1341.53943, -66.98970,
,,,1346.47156, -66.98970,
,,,1351.40369, -66.98970,
,,,1356.33582, -66.98970,
,,,1361.26795, -64.58970,
,,,1366.20008, -66.98970,
,,,1371.13221, -66.98970,
,,,1376.06434, -66.98970,
,,,1380.99647, -61.38970,
,,,1385.92860, -66.98970,
,,,1390.86073, -66.98970,
,,,1395.79286, -66.98970,
,,,1400.72499, -64.58970,
,,,1405.65712, -66.98970,
,,,1410.58925, -66.98970,
,,,1415.52138, -66.98970,
,,,1420.45351, -66.98970,
,,,1425.38564, -66.98970,
,,,1430.31777, -66.98970,
,,,1435.24990, -66.98970,
,,,1440.18203, -66.98970,
,,,1445.11416, -64.58970,
,,,1450.04629, -66.98970,
,,,1454.97842, -66.98970,
,,,1459.91055, -66.98970,
,,,1464.84268, -66.98970,
,,,1469.77481, -66.98970,
,,,1474.70694, -66.98970,
,,,1479.63907, -64.58970,
,,,1484.57120, -64.58970,
,,,1489.50333, -64.58970,
,,,1494.43546, -66.98970,
,,,1499.36759, -66.98970,
,,,1504.29972, -64.58970,
,,,1509.23185, -66.98970,
,,,1514.16398, -66.98970,
,,,1519.09611, -66.98970,
,,,1524.02824, -66.98970,
,,,1528.96037, -66.98970,
,,,1533.89250, -66.98970,
,,,1538.82463, -66.98970,
,,,1543.75676, -66.98970,
,,,1548.68889, -66.98970,
,,,1553.62102, -66.98970,
,,,1558.55315, -66.98970,
,,,1563.48528, -66.98970,
,,,1568.41741, -64.58970,
,,,1573.34954, -66.98970,
,,,1578.28167, -66.98970,
,,,1583.21380, -66.98970,
,,,1588.14593, -66.98970,
,,,1593.07806, -66.98970,
,,,1598.01019, -61.38970,
,,,1602.94232, -64.58970,
,,,1607.87445, -61.38970,
,,,1612.80658, -66.98970,
,,,1617.73871, -66.98970,
,,,1622.67084, -66.98970,
,,,1627.60297, -66.98970,
,,,1632.53510, -64.58970,
,,,1637.46723, -66.98970,
,,,1642.39936, -66.98970,
,,,1647.33149, -66.98970,
,,,1652.26362, -66.98970,
,,,1657.19575, -66.98970,
,,,1662.12788, -66.98970,
,,,1667.06001, -66.98970,
,,,1671.99214, -66.98970,
,,,1676.92427, -66.98970,
,,,1681.85640, -66.98970,
,,,1686.78853, -64.58970,
,,,1691.72066, -66.98970,
,,,1696.65279, -66.98970,
,,,1701.58492, -66.98970,
,,,1706.51705, -66.98970,
,,,1711.44918, -66.98970,
,,,1716.38131, -66.98970,
,,,1721.31344, -64.58970,
,,,1726.24557, -64.58970,
,,,1731.17770, -66.98970,
,,,1736.10983, -66.98970,
,,,1741.04196, -66.98970,
,,,1745.97409, -66.98970,
,,,1750.90622, -66.98970,
,,,1755.83835, -66.98970,
,,,1760.77048, -66.98970,
,,,1765.70261, -66.98970,
,,,1770.63474, -66.98970,
,,,1775.56687, -66.98970,
